admission_option_id,subject_group_code
41c5a8e9-8742-5e8d-bdc1-ceeabfee63eb,X07
41c5a8e9-8742-5e8d-bdc1-ceeabfee63eb,X25
41c5a8e9-8742-5e8d-bdc1-ceeabfee63eb,X26
41c5a8e9-8742-5e8d-bdc1-ceeabfee63eb,X27
2dbdda59-ea04-5bca-9264-47b847aef044,A00
2dbdda59-ea04-5bca-9264-47b847aef044,A01
2dbdda59-ea04-5bca-9264-47b847aef044,A03
2dbdda59-ea04-5bca-9264-47b847aef044,A04
2dbdda59-ea04-5bca-9264-47b847aef044,C01
2dbdda59-ea04-5bca-9264-47b847aef044,C03
2dbdda59-ea04-5bca-9264-47b847aef044,C04
2dbdda59-ea04-5bca-9264-47b847aef044,D01
2dbdda59-ea04-5bca-9264-47b847aef044,D07
2dbdda59-ea04-5bca-9264-47b847aef044,D09
2dbdda59-ea04-5bca-9264-47b847aef044,D10
2dbdda59-ea04-5bca-9264-47b847aef044,X01
2dbdda59-ea04-5bca-9264-47b847aef044,X02
2dbdda59-ea04-5bca-9264-47b847aef044,X03
2dbdda59-ea04-5bca-9264-47b847aef044,X05
2dbdda59-ea04-5bca-9264-47b847aef044,X06
2dbdda59-ea04-5bca-9264-47b847aef044,X07
2dbdda59-ea04-5bca-9264-47b847aef044,X25
2dbdda59-ea04-5bca-9264-47b847aef044,X26
2dbdda59-ea04-5bca-9264-47b847aef044,X27
d01b6795-cd25-51d7-ba6e-dbfe6315e2d0,K00
d01b6795-cd25-51d7-ba6e-dbfe6315e2d0,Q00
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,A00
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,A01
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,A03
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,A04
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,C01
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,C03
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,C04
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,D01
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,D07
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,D09
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,D10
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X01
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X02
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X03
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X05
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X06
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X07
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X25
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X26
c804f6e2-14cb-5c37-ab3f-442c4f7ebb7f,X27
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,A00
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,A01
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,A03
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,A04
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,C01
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,C03
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,C04
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,D01
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,D07
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,D09
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,D10
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X01
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X02
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X03
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X05
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X06
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X07
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X25
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X26
ae6ac396-e2e2-5dcd-a79b-7c29d16f7f92,X27
aabef3ac-cee2-5ea5-a2c6-2db9c9cf2e41,K00
aabef3ac-cee2-5ea5-a2c6-2db9c9cf2e41,Q00
12bff19b-a071-535a-b630-5e08c396378c,A00
12bff19b-a071-535a-b630-5e08c396378c,A01
12bff19b-a071-535a-b630-5e08c396378c,A03
12bff19b-a071-535a-b630-5e08c396378c,A04
12bff19b-a071-535a-b630-5e08c396378c,C01
12bff19b-a071-535a-b630-5e08c396378c,C03
12bff19b-a071-535a-b630-5e08c396378c,C04
12bff19b-a071-535a-b630-5e08c396378c,D01
12bff19b-a071-535a-b630-5e08c396378c,D07
12bff19b-a071-535a-b630-5e08c396378c,D09
12bff19b-a071-535a-b630-5e08c396378c,D10
12bff19b-a071-535a-b630-5e08c396378c,X01
12bff19b-a071-535a-b630-5e08c396378c,X02
12bff19b-a071-535a-b630-5e08c396378c,X03
12bff19b-a071-535a-b630-5e08c396378c,X05
12bff19b-a071-535a-b630-5e08c396378c,X06
12bff19b-a071-535a-b630-5e08c396378c,X07
12bff19b-a071-535a-b630-5e08c396378c,X25
12bff19b-a071-535a-b630-5e08c396378c,X26
12bff19b-a071-535a-b630-5e08c396378c,X27
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,A00
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,A01
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,A03
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,A04
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,C01
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,C03
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,C04
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,D01
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,D07
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,D09
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,D10
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X01
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X02
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X03
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X05
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X06
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X07
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X25
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X26
b7cd6c68-84dd-5dbb-b8dd-c729c8c53d22,X27
41f7c89f-333a-5c4a-afce-5d25804a06f9,K00
41f7c89f-333a-5c4a-afce-5d25804a06f9,Q00
792da9f1-cdd2-5c89-8b82-5b105d82a274,A00
792da9f1-cdd2-5c89-8b82-5b105d82a274,A01
792da9f1-cdd2-5c89-8b82-5b105d82a274,A03
792da9f1-cdd2-5c89-8b82-5b105d82a274,A04
792da9f1-cdd2-5c89-8b82-5b105d82a274,C01
792da9f1-cdd2-5c89-8b82-5b105d82a274,C03
792da9f1-cdd2-5c89-8b82-5b105d82a274,C04
792da9f1-cdd2-5c89-8b82-5b105d82a274,D01
792da9f1-cdd2-5c89-8b82-5b105d82a274,D07
792da9f1-cdd2-5c89-8b82-5b105d82a274,D09
792da9f1-cdd2-5c89-8b82-5b105d82a274,D10
792da9f1-cdd2-5c89-8b82-5b105d82a274,X01
792da9f1-cdd2-5c89-8b82-5b105d82a274,X02
792da9f1-cdd2-5c89-8b82-5b105d82a274,X03
792da9f1-cdd2-5c89-8b82-5b105d82a274,X05
792da9f1-cdd2-5c89-8b82-5b105d82a274,X06
792da9f1-cdd2-5c89-8b82-5b105d82a274,X07
792da9f1-cdd2-5c89-8b82-5b105d82a274,X25
792da9f1-cdd2-5c89-8b82-5b105d82a274,X26
792da9f1-cdd2-5c89-8b82-5b105d82a274,X27
9aaeec65-516e-56aa-9f10-2deb128a06c1,A00
9aaeec65-516e-56aa-9f10-2deb128a06c1,A01
9aaeec65-516e-56aa-9f10-2deb128a06c1,A02
9aaeec65-516e-56aa-9f10-2deb128a06c1,A03
9aaeec65-516e-56aa-9f10-2deb128a06c1,B00
9aaeec65-516e-56aa-9f10-2deb128a06c1,C01
9aaeec65-516e-56aa-9f10-2deb128a06c1,C02
9aaeec65-516e-56aa-9f10-2deb128a06c1,D01
9aaeec65-516e-56aa-9f10-2deb128a06c1,D07
9aaeec65-516e-56aa-9f10-2deb128a06c1,X02
9aaeec65-516e-56aa-9f10-2deb128a06c1,X03
9aaeec65-516e-56aa-9f10-2deb128a06c1,X05
9aaeec65-516e-56aa-9f10-2deb128a06c1,X06
9aaeec65-516e-56aa-9f10-2deb128a06c1,X07
9aaeec65-516e-56aa-9f10-2deb128a06c1,X10
9aaeec65-516e-56aa-9f10-2deb128a06c1,X11
9aaeec65-516e-56aa-9f10-2deb128a06c1,X14
9aaeec65-516e-56aa-9f10-2deb128a06c1,X15
9aaeec65-516e-56aa-9f10-2deb128a06c1,X26
9aaeec65-516e-56aa-9f10-2deb128a06c1,X27
9aaeec65-516e-56aa-9f10-2deb128a06c1,X56
529c6964-d661-559e-90f0-8ace4072a9b7,K00
529c6964-d661-559e-90f0-8ace4072a9b7,Q00
d00cf00c-c877-5e3d-a5dc-1171ddb73379,A00
d00cf00c-c877-5e3d-a5dc-1171ddb73379,A01
d00cf00c-c877-5e3d-a5dc-1171ddb73379,A02
d00cf00c-c877-5e3d-a5dc-1171ddb73379,A03
d00cf00c-c877-5e3d-a5dc-1171ddb73379,B00
d00cf00c-c877-5e3d-a5dc-1171ddb73379,C01
d00cf00c-c877-5e3d-a5dc-1171ddb73379,C02
d00cf00c-c877-5e3d-a5dc-1171ddb73379,D01
d00cf00c-c877-5e3d-a5dc-1171ddb73379,D07
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X02
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X03
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X05
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X06
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X07
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X10
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X11
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X14
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X15
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X26
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X27
d00cf00c-c877-5e3d-a5dc-1171ddb73379,X56
60de9995-6a32-5bf6-9a71-1e017f8f73b4,A00
60de9995-6a32-5bf6-9a71-1e017f8f73b4,A01
60de9995-6a32-5bf6-9a71-1e017f8f73b4,A02
60de9995-6a32-5bf6-9a71-1e017f8f73b4,A03
60de9995-6a32-5bf6-9a71-1e017f8f73b4,B00
60de9995-6a32-5bf6-9a71-1e017f8f73b4,C01
60de9995-6a32-5bf6-9a71-1e017f8f73b4,C02
60de9995-6a32-5bf6-9a71-1e017f8f73b4,D01
60de9995-6a32-5bf6-9a71-1e017f8f73b4,D07
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X02
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X03
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X05
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X06
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X07
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X10
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X11
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X14
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X15
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X26
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X27
60de9995-6a32-5bf6-9a71-1e017f8f73b4,X56
ec73e9b8-c24e-571b-b710-c9030a2861b4,K00
ec73e9b8-c24e-571b-b710-c9030a2861b4,Q00
3695436b-5506-5f11-8625-1e3e85263bbd,A00
3695436b-5506-5f11-8625-1e3e85263bbd,A01
3695436b-5506-5f11-8625-1e3e85263bbd,A02
3695436b-5506-5f11-8625-1e3e85263bbd,A03
3695436b-5506-5f11-8625-1e3e85263bbd,B00
3695436b-5506-5f11-8625-1e3e85263bbd,C01
3695436b-5506-5f11-8625-1e3e85263bbd,C02
3695436b-5506-5f11-8625-1e3e85263bbd,D01
3695436b-5506-5f11-8625-1e3e85263bbd,D07
3695436b-5506-5f11-8625-1e3e85263bbd,X02
3695436b-5506-5f11-8625-1e3e85263bbd,X03
3695436b-5506-5f11-8625-1e3e85263bbd,X05
3695436b-5506-5f11-8625-1e3e85263bbd,X06
3695436b-5506-5f11-8625-1e3e85263bbd,X07
3695436b-5506-5f11-8625-1e3e85263bbd,X10
3695436b-5506-5f11-8625-1e3e85263bbd,X11
3695436b-5506-5f11-8625-1e3e85263bbd,X14
3695436b-5506-5f11-8625-1e3e85263bbd,X15
3695436b-5506-5f11-8625-1e3e85263bbd,X26
3695436b-5506-5f11-8625-1e3e85263bbd,X27
3695436b-5506-5f11-8625-1e3e85263bbd,X56
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,A00
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,A01
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,A02
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,A03
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,B00
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,C01
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,C02
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,D01
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,D07
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X02
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X03
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X05
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X06
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X07
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X10
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X11
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X14
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X15
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X26
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X27
77bbf00f-c7b8-53ae-a5a0-a86ea8ae1663,X56
896db578-3abf-5b16-8f62-8d8df98fbba1,K00
896db578-3abf-5b16-8f62-8d8df98fbba1,Q00
f8e693c3-2c77-5c14-904c-3d02c215399f,A00
f8e693c3-2c77-5c14-904c-3d02c215399f,A01
f8e693c3-2c77-5c14-904c-3d02c215399f,A02
f8e693c3-2c77-5c14-904c-3d02c215399f,A03
f8e693c3-2c77-5c14-904c-3d02c215399f,B00
f8e693c3-2c77-5c14-904c-3d02c215399f,C01
f8e693c3-2c77-5c14-904c-3d02c215399f,C02
f8e693c3-2c77-5c14-904c-3d02c215399f,D01
f8e693c3-2c77-5c14-904c-3d02c215399f,D07
f8e693c3-2c77-5c14-904c-3d02c215399f,X02
f8e693c3-2c77-5c14-904c-3d02c215399f,X03
f8e693c3-2c77-5c14-904c-3d02c215399f,X05
f8e693c3-2c77-5c14-904c-3d02c215399f,X06
f8e693c3-2c77-5c14-904c-3d02c215399f,X07
f8e693c3-2c77-5c14-904c-3d02c215399f,X10
f8e693c3-2c77-5c14-904c-3d02c215399f,X11
f8e693c3-2c77-5c14-904c-3d02c215399f,X14
f8e693c3-2c77-5c14-904c-3d02c215399f,X15
f8e693c3-2c77-5c14-904c-3d02c215399f,X26
f8e693c3-2c77-5c14-904c-3d02c215399f,X27
f8e693c3-2c77-5c14-904c-3d02c215399f,X56
b021e930-e305-510a-a0b4-0d266e78c0c3,A00
b021e930-e305-510a-a0b4-0d266e78c0c3,A01
b021e930-e305-510a-a0b4-0d266e78c0c3,A02
b021e930-e305-510a-a0b4-0d266e78c0c3,A03
b021e930-e305-510a-a0b4-0d266e78c0c3,B00
b021e930-e305-510a-a0b4-0d266e78c0c3,C01
b021e930-e305-510a-a0b4-0d266e78c0c3,C02
b021e930-e305-510a-a0b4-0d266e78c0c3,D01
b021e930-e305-510a-a0b4-0d266e78c0c3,D07
b021e930-e305-510a-a0b4-0d266e78c0c3,X03
b021e930-e305-510a-a0b4-0d266e78c0c3,X05
b021e930-e305-510a-a0b4-0d266e78c0c3,X06
b021e930-e305-510a-a0b4-0d266e78c0c3,X07
b021e930-e305-510a-a0b4-0d266e78c0c3,X10
b021e930-e305-510a-a0b4-0d266e78c0c3,X11
b021e930-e305-510a-a0b4-0d266e78c0c3,X14
b021e930-e305-510a-a0b4-0d266e78c0c3,X15
b021e930-e305-510a-a0b4-0d266e78c0c3,X26
b021e930-e305-510a-a0b4-0d266e78c0c3,X27
b021e930-e305-510a-a0b4-0d266e78c0c3,X56
252d4769-d81d-5e67-bc0e-1c3de5f9cf8f,K00
252d4769-d81d-5e67-bc0e-1c3de5f9cf8f,Q00
b9dfe394-c4eb-530d-87e9-bd542df31753,A00
b9dfe394-c4eb-530d-87e9-bd542df31753,A01
b9dfe394-c4eb-530d-87e9-bd542df31753,A02
b9dfe394-c4eb-530d-87e9-bd542df31753,A03
b9dfe394-c4eb-530d-87e9-bd542df31753,B00
b9dfe394-c4eb-530d-87e9-bd542df31753,C01
b9dfe394-c4eb-530d-87e9-bd542df31753,C02
b9dfe394-c4eb-530d-87e9-bd542df31753,D01
b9dfe394-c4eb-530d-87e9-bd542df31753,D07
b9dfe394-c4eb-530d-87e9-bd542df31753,X03
b9dfe394-c4eb-530d-87e9-bd542df31753,X05
b9dfe394-c4eb-530d-87e9-bd542df31753,X06
b9dfe394-c4eb-530d-87e9-bd542df31753,X07
b9dfe394-c4eb-530d-87e9-bd542df31753,X10
b9dfe394-c4eb-530d-87e9-bd542df31753,X11
b9dfe394-c4eb-530d-87e9-bd542df31753,X14
b9dfe394-c4eb-530d-87e9-bd542df31753,X15
b9dfe394-c4eb-530d-87e9-bd542df31753,X26
b9dfe394-c4eb-530d-87e9-bd542df31753,X27
b9dfe394-c4eb-530d-87e9-bd542df31753,X56
eee6a24e-020a-5e22-9809-068d62f69a32,A00
eee6a24e-020a-5e22-9809-068d62f69a32,A01
eee6a24e-020a-5e22-9809-068d62f69a32,A02
eee6a24e-020a-5e22-9809-068d62f69a32,A03
eee6a24e-020a-5e22-9809-068d62f69a32,B00
eee6a24e-020a-5e22-9809-068d62f69a32,C01
eee6a24e-020a-5e22-9809-068d62f69a32,C02
eee6a24e-020a-5e22-9809-068d62f69a32,D01
eee6a24e-020a-5e22-9809-068d62f69a32,D07
eee6a24e-020a-5e22-9809-068d62f69a32,X02
eee6a24e-020a-5e22-9809-068d62f69a32,X03
eee6a24e-020a-5e22-9809-068d62f69a32,X05
eee6a24e-020a-5e22-9809-068d62f69a32,X06
eee6a24e-020a-5e22-9809-068d62f69a32,X07
eee6a24e-020a-5e22-9809-068d62f69a32,X10
eee6a24e-020a-5e22-9809-068d62f69a32,X11
eee6a24e-020a-5e22-9809-068d62f69a32,X14
eee6a24e-020a-5e22-9809-068d62f69a32,X15
eee6a24e-020a-5e22-9809-068d62f69a32,X26
eee6a24e-020a-5e22-9809-068d62f69a32,X27
eee6a24e-020a-5e22-9809-068d62f69a32,X56
5b67b9ed-1350-56fd-8d84-35cb8bbf788e,K00
5b67b9ed-1350-56fd-8d84-35cb8bbf788e,Q00
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,A00
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,A01
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,A02
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,A03
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,B00
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,C01
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,C02
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,D01
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,D07
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X02
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X03
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X05
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X06
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X07
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X10
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X11
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X14
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X15
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X26
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X27
0a9a83e7-2a43-5c5d-a4fe-93de99f94a1e,X56
eb12fcec-399f-58ec-bd8d-1ad7beacb200,A00
eb12fcec-399f-58ec-bd8d-1ad7beacb200,A01
eb12fcec-399f-58ec-bd8d-1ad7beacb200,A02
eb12fcec-399f-58ec-bd8d-1ad7beacb200,A03
eb12fcec-399f-58ec-bd8d-1ad7beacb200,B00
eb12fcec-399f-58ec-bd8d-1ad7beacb200,C01
eb12fcec-399f-58ec-bd8d-1ad7beacb200,C02
eb12fcec-399f-58ec-bd8d-1ad7beacb200,D01
eb12fcec-399f-58ec-bd8d-1ad7beacb200,D07
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X03
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X04
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X05
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X06
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X07
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X10
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X11
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X14
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X15
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X26
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X27
eb12fcec-399f-58ec-bd8d-1ad7beacb200,X56
381f6fcc-cb1f-58fa-a2d1-d2a3b8afec94,K00
381f6fcc-cb1f-58fa-a2d1-d2a3b8afec94,Q00
2cafbffa-d608-5b54-9a68-462b2312a2f9,A00
2cafbffa-d608-5b54-9a68-462b2312a2f9,A01
2cafbffa-d608-5b54-9a68-462b2312a2f9,A02
2cafbffa-d608-5b54-9a68-462b2312a2f9,A03
2cafbffa-d608-5b54-9a68-462b2312a2f9,B00
2cafbffa-d608-5b54-9a68-462b2312a2f9,C01
2cafbffa-d608-5b54-9a68-462b2312a2f9,C02
2cafbffa-d608-5b54-9a68-462b2312a2f9,D01
2cafbffa-d608-5b54-9a68-462b2312a2f9,D07
2cafbffa-d608-5b54-9a68-462b2312a2f9,X03
2cafbffa-d608-5b54-9a68-462b2312a2f9,X04
2cafbffa-d608-5b54-9a68-462b2312a2f9,X05
2cafbffa-d608-5b54-9a68-462b2312a2f9,X06
2cafbffa-d608-5b54-9a68-462b2312a2f9,X07
2cafbffa-d608-5b54-9a68-462b2312a2f9,X10
2cafbffa-d608-5b54-9a68-462b2312a2f9,X11
2cafbffa-d608-5b54-9a68-462b2312a2f9,X14
2cafbffa-d608-5b54-9a68-462b2312a2f9,X15
2cafbffa-d608-5b54-9a68-462b2312a2f9,X26
2cafbffa-d608-5b54-9a68-462b2312a2f9,X27
2cafbffa-d608-5b54-9a68-462b2312a2f9,X56
0d862ba2-f508-54c9-ab3b-c2a68a232183,A00
0d862ba2-f508-54c9-ab3b-c2a68a232183,A01
0d862ba2-f508-54c9-ab3b-c2a68a232183,A02
0d862ba2-f508-54c9-ab3b-c2a68a232183,A03
0d862ba2-f508-54c9-ab3b-c2a68a232183,B00
0d862ba2-f508-54c9-ab3b-c2a68a232183,C01
0d862ba2-f508-54c9-ab3b-c2a68a232183,C02
0d862ba2-f508-54c9-ab3b-c2a68a232183,D01
0d862ba2-f508-54c9-ab3b-c2a68a232183,D07
0d862ba2-f508-54c9-ab3b-c2a68a232183,X02
0d862ba2-f508-54c9-ab3b-c2a68a232183,X03
0d862ba2-f508-54c9-ab3b-c2a68a232183,X05
0d862ba2-f508-54c9-ab3b-c2a68a232183,X06
0d862ba2-f508-54c9-ab3b-c2a68a232183,X07
0d862ba2-f508-54c9-ab3b-c2a68a232183,X10
0d862ba2-f508-54c9-ab3b-c2a68a232183,X11
0d862ba2-f508-54c9-ab3b-c2a68a232183,X14
0d862ba2-f508-54c9-ab3b-c2a68a232183,X15
0d862ba2-f508-54c9-ab3b-c2a68a232183,X26
0d862ba2-f508-54c9-ab3b-c2a68a232183,X27
0d862ba2-f508-54c9-ab3b-c2a68a232183,X56
98cc9a76-d193-52d5-a922-210ade112477,K00
98cc9a76-d193-52d5-a922-210ade112477,Q00
ce7540c9-2b88-556f-b970-76b3ee07b4f9,A00
ce7540c9-2b88-556f-b970-76b3ee07b4f9,A01
ce7540c9-2b88-556f-b970-76b3ee07b4f9,A02
ce7540c9-2b88-556f-b970-76b3ee07b4f9,A03
ce7540c9-2b88-556f-b970-76b3ee07b4f9,B00
ce7540c9-2b88-556f-b970-76b3ee07b4f9,C01
ce7540c9-2b88-556f-b970-76b3ee07b4f9,C02
ce7540c9-2b88-556f-b970-76b3ee07b4f9,D01
ce7540c9-2b88-556f-b970-76b3ee07b4f9,D07
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X02
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X03
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X05
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X06
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X07
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X10
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X11
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X14
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X15
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X26
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X27
ce7540c9-2b88-556f-b970-76b3ee07b4f9,X56
b1483981-4263-57e4-b2d4-8ffe859fd452,A00
b1483981-4263-57e4-b2d4-8ffe859fd452,A01
b1483981-4263-57e4-b2d4-8ffe859fd452,A02
b1483981-4263-57e4-b2d4-8ffe859fd452,A03
b1483981-4263-57e4-b2d4-8ffe859fd452,B00
b1483981-4263-57e4-b2d4-8ffe859fd452,C01
b1483981-4263-57e4-b2d4-8ffe859fd452,C02
b1483981-4263-57e4-b2d4-8ffe859fd452,D01
b1483981-4263-57e4-b2d4-8ffe859fd452,D07
b1483981-4263-57e4-b2d4-8ffe859fd452,X03
b1483981-4263-57e4-b2d4-8ffe859fd452,X05
b1483981-4263-57e4-b2d4-8ffe859fd452,X06
b1483981-4263-57e4-b2d4-8ffe859fd452,X07
b1483981-4263-57e4-b2d4-8ffe859fd452,X10
b1483981-4263-57e4-b2d4-8ffe859fd452,X11
b1483981-4263-57e4-b2d4-8ffe859fd452,X14
b1483981-4263-57e4-b2d4-8ffe859fd452,X15
b1483981-4263-57e4-b2d4-8ffe859fd452,X26
b1483981-4263-57e4-b2d4-8ffe859fd452,X27
b1483981-4263-57e4-b2d4-8ffe859fd452,X56
fd6fedd0-b7dd-5694-b6a5-6c1708c5b32f,K00
